#OTU ID	GB11	GB12	GB14	GB21	GB22	GB23	GB24	GB25	GB26	GB31	GB32	GB33	GB34	GB35	GB36	GB41	GB42	GB43	GB44	GB45	GB46	GB51	GB52	GB53	GB54	GB55	GB56	GB61	GB62	GB63	GB64	GB65	GB66	GB71	GB72	GB73	GB74	GB75	GB76	GB81	GB82	GB83	GB84	GB85	GB86	PE11	PE12	PE14	PE15	PE16	PE21	PE22	PE23	PE24	PE25	PE26	PE31	PE32	PE33	PE34	PE35	PE36	PE41	PE42	PE43	PE44	PE45	PE46	PE51	PE52	PE53	PE54	PE55	PE56	PE61	PE62	PE63	PE64	PE65	PE66	PE71	PE72	PE73	PE74	PE75	PE76	PE81	PE82	PE83	PE84	PE85	PE86	PBS12	PBS13	PBS14	PBS15	PBS16	PBS21	PBS22	PBS23	PBS24	PBS25	PBS26	PBS31	PBS32	PBS33	PBS34	PBS35	PBS36	PBS41	PBS42	PBS43	PBS44	PBS45	PBS46	PBS51	PBS52	PBS53	PBS54	PBS55	PBS56	PBS61	PBS62	PBS63	PBS64	PBS65	PBS66	PBS71	PBS72	PBS73	PBS74	PBS75	PBS76	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86
ASV719	4052	8025	0	2855	0	2254	0	3439	0	0	0	0	0	0	2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	3258	0	1202	1854	0	2068	0	1184	0	2348	6210	14467	23206	19897	17976	16506	7526	16705	38555	18305	21860	25705	11782	14194	13237	0	0	0	0	0	10251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7230	5646	9264	5386	12054	0	12044	0	0	4849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5379	0	0	0	0	0	0	0	29852	16860	21997	0	19086	61110	7595	11161	0	0	8394	162839	0	0	0	0	0	0	0	0	0	0	0	23642	0	0	0	0	0	0	0
ASV1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	6392	0	2193	4468	2648	10826	13753	12233	14846	35142	0	25218	71715	41438	28877	35488	0	31802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	0	8898	4562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10631	0	0	0	2920	0
ASV1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13664	0	16323	0	0	0	0	34008	31428	43449	27856	30139	0	28070	0	3783	0	15112	0	0	27706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3644	19351	0	42050	0	0	19287	11214	0	0	0	0
ASV2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3706	0	0	0	0	6333	0	41401	24467	0	0	65904	93944	0	58773	0	8614	0	0	18397	4349	0	0	0	0	0	13315	0	0	0	0	0	0	0	0	0	27737	0	0	0	0
ASV3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	1027	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6995	0	0	0	2878	0	3218	0	0	0	0	0	33328	13939	16582	6708	10316	0	0	30080	0	14289	13014	23748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5355	0	0	0	27333	0	0	29261	26360	60761	17151	7488	15066
ASV1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	169	0	744	0	1253	1084	886	347	1751	191	908	196	1128	1053	349	703	1353	3237	1553	777	3962	1430	4513	0	0	0	0	0	0	0	0	0	1423	0	0	0	0	0	0	0	0	0	0	0	0	3906	0	0	0	0	0	8486	5479	4455	8043	3286	2590	7736	10507	5412	6201	3093	9366	19302	8897	8995	16386	7013	27816	3524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5594	0	0	0	0	9915	13419	9321	0	0	0	6647	3645	11632	17077	6611	12794	19023	23823	3027	1952	1836	13383	6548
ASV1734	0	0	0	871	0	0	0	178	0	358	0	872	3411	900	0	1047	0	0	0	0	173	1795	0	901	0	4401	0	0	0	0	516	0	0	0	0	0	856	0	0	0	1016	0	1061	0	0	0	0	0	0	0	0	694	706	706	1397	0	6142	0	2893	7420	14835	8002	21032	15321	0	15638	29787	9473	0	0	8098	10404	16030	0	4034	4834	11732	0	8090	0	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	3048	0	0	0	0	6037	0	0	7035	35285	27313	26926	0	23271	0	0	0	8898	10218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	2154	166	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	0	0	0	0	1231	1856	0	0	0	0	2481	5731	7058	12596	0	0	7880	15239	8748	6768	2535	0	0	5157	0	0	1401	0	0	0	4755	1832	4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244	16299	38289	45943	11131	42163	0	19954	2562	40392	10653	10917	0	13803	7027	0	4742	0	0	0	0	0	4507	0	0
ASV1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182	0	0	0	0	0	519	718	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2096	0	0	0	0	0	0	42882	0	0	0	0	146286	82099	0	0	0	0	38930	27695	3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	2170	9109	0	0	0	0	0	0	0	0	0	0	6432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	404	0	188	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69573	8099	172196	40451	0	0	17994	0	42045	12788	0
ASV2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1909	577	1515	0	0	3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10299	13217	8576	6626	0	0	8219	25181	10628	11474	0	16859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7363	0	3531	0	0	0	0	17983	41198	17066	0	0	0	35385	41260	63048	0	0	19453
ASV2064	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	1179	1092	0	0	0	2310	0	0	372	1694	412	2147	0	1618	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8354	12036	0	7853	0	0	9336	0	7536	0	6936	0	0	7551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6158	0	13797	19398	0	23265	0	15324	0	27366	10020	0	0	0	17762	0	25008	0	18586	55014	27938	0	0	0	0	20781	12124
ASV2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077	665	360	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	0	0	0	0	0	0	0	0	4355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3050	0	0	0	0	18773	34645	17372	0	0	12945	23562	0	31416	11860	24353	0	39715	8602	26928	0	37665	28527	0	13468	0	0	8127	0	0	0	0	0	0	15000
ASV2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75882	40636	0	67329	0	0	179728	0	0
ASV3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12269	199687	52762	0	0	0	12048	26047	48537	9554	0	0
ASV1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	126	2227	364	0	800	1028	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	1441	0	0	0	2599	0	8881	1135	6884	0	2416	5598	6191	1546	7225	0	669	5424	13579	7730	1647	0	0	3638	0	3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4695	0	0	0	0	1890	15390	0	5435	0	6235	30094	20648	0	21061	0	0	12930	27430	10473	13319	0	20495	51653	18625	0	0	0	3654	12906
ASV823	0	0	0	1137	0	0	0	386	0	648	525	1645	6638	3913	1470	3037	789	1213	253	1423	0	2473	5182	1045	2119	8297	2422	2316	1639	370	2868	1090	905	0	937	375	373	1377	241	678	0	0	769	0	0	1855	254	0	0	129	2190	5411	512	0	4814	5461	15113	6646	4518	4304	28831	13688	20186	5958	16859	0	14560	15047	0	5118	4567	0	3155	7837	2600	5008	3108	2674	3855	1893	0	0	3045	0	1167	0	0	0	0	0	0	0	251	383	376	393	638	0	1675	0	0	2623	3109	0	0	0	0	11759	7308	18151	0	8440	0	0	4881	7708	0	0	3970	4349	0	0	6901	0	0	11216	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200909	132734	0	28056	0	0
ASV1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12336	11179	381	6542	3009	22337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5363	8174	0	0	2528	0	14912	51402	0	29689	29241	22592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1841	41106	0	12134	45067	13139	28929
ASV3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	1137	0	0	0	0	1835	0	5166	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64132	59142	24638	0	0	0	0	91810	63821	0	35474	0
ASV2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4551	4409	4421	20215	7489	7096	0	0	0	0	0	21037	24042	46915	0	37732	12445	0	0	0	0	20971	0	0	0	0	17294	0	0	0	0	0	11666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17233	0	0	0	0	0	0	0	0	0	0	0	25198	10412	30050	0	21434	16226	0	0	0	0
ASV1125	0	0	0	0	0	0	0	0	0	0	0	0	9324	0	0	0	0	0	0	0	0	0	0	2019	4092	0	0	0	0	0	0	765	2541	2552	0	4739	1919	4220	1353	3237	3795	7771	7204	3269	5829	3722	0	0	0	1267	1267	0	0	0	2491	1606	0	0	0	0	0	30095	0	0	0	0	0	22285	0	0	0	0	4432	0	0	0	7353	0	0	0	0	0	21385	0	0	0	0	0	0	0	0	31720	0	0	0	0	0	0	0	0	0	0	7277	0	0	0	0	0	13751	0	0	0	5728	0	0	0	0	0	0	0	0	0	0	15673	0	0	0	0	41158	21347	21612	0	19827	0	22080	0	0	0	0
ASV3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	902	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5244	0	0	0	0	0	8453	0	0	0	5602	0	0	0	0	0	0	14247	0	12283	21159	0	9075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29834	51835	0	47791	0	39323	37177	0	37688	0	38562	0
ASV2990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	0	0	0	0	0	0	0	0	0	0	0	4291	3149	0	0	0	0	12681	12421	0	39391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11451	0	0	0	0	0	5407	4090	34257	26627	0	0	0	60951	36362	30016	25237	29405	21608
ASV2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	166	0	548	0	0	710	0	0	344	376	0	385	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1535	0	0	0	5272	0	0	4855	0	1576	3586	19798	0	10831	2542	5933	1857	4905	0	7241	3218	5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	0	12348	4562	3635	0	32353	4758	9617	7042	0	17153	29396	16397	30819	44681	16993	13415	12048	0	0	6310	10011	3929
ASV573	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1644	10651	72554	7853	2911	8037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32264	189834	0	11690	20944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13783	0	0	0	45011	0	24320	0	18884	0	24812	22261	36924	0	29213	0	20788	0	41359	81046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38027	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185060	22993	0	6658	0	0
ASV981	0	0	2790	0	0	780	4878	0	0	0	0	0	11400	0	0	0	0	0	3626	0	0	1572	0	0	24595	0	0	0	0	1118	3765	0	0	0	0	0	0	0	0	0	0	0	2904	0	0	0	0	1348	0	0	0	0	0	6188	0	0	0	0	0	25302	0	0	0	0	0	0	0	0	0	1030	6896	18228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	1544	43692	594	0	9744	15370	0	80290	0	4694	0	0	0	46680	0	0	0	0	0	37320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	1073	0	469	1305	0	21501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2446	0	29395	31409	30525	34223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764	0	0	0	0	16858	0	54479	36965	40028	51119
ASV2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106722	0	6680	0	0	0	6533	12129	0	0	0	0	87368	0	0	0	0	138692	0
ASV1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24147	0	0	19858	0	0	0	0	0	41563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36332	0	0	0	17113	0	59667	0	51124	0	0	0	0	0	0	92278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160	1265	0	0	2084	0	600	0	432	0	3812	302	0	0	0	434	0	0	790	0	1936	0	0	1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2861	0	24235	5017	2791	16588	0	0	0	0	5764	0	0	0	11852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16622	0	4797	0	0	25078	0	70461	74025	39610	0	0	0	29964	0	0	0	9170	0
ASV2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	426	215	0	0	0	0	0	0	0	0	0	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8651	0	6534	23234	29921	21806	22214	12945	19458	20794	22670	34146	80767	19960	27763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3698	0	0	0	0	0	0	0
ASV2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	194	0	0	0	0	0	0	0	0	219	623	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6141	0	0	0	2935	4721	0	7509	4205	5637	6731	3871	0	0	4891	0	5355	0	0	0	0	0	9853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1913	6986	19120	16474	0	35849	30497	25435	46697	15186	20464	22402	29077	0	21755	0	0	0	0	0	0
ASV2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10345	0	0	0	0	0	0	0	0	0	49921	66682	0	27622	0	113594	0	0	0	0	0	63517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18772
ASV2063	0	1795	0	0	0	0	0	178	0	358	0	0	0	0	0	0	0	0	0	179	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	0	6647	56695	4948	0	0	22966	0	45351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	352	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61828	0	36137	29195	19991	0	14917	0	0	38278	0	13052	0	0	0	0	0	0	0	0	0	0	0	0
ASV3249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36263	7168	4758	28851	0	0	0	25562	36307	15040	0	0	66285	13466	0	40874	0	57977	22322
ASV2937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13691	3149	0	2299	9232	2130	4755	0	0	25858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3635	21376	0	0	0	0	0	0	8691	56217	0	20468	0	48925	32602	52620	0	2524	0	46966
ASV3560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131094	24795	79822	26855	87325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364	0	0	922	0	0	0	0	0	0	0	0	0	0	0	4008	2922	32257	0	5570	0	40018	28458	11827	25471	0	0	74092	9173	37292	0	19470	0	14090	13619	20333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366	1184	0	0	0	0	0	1118	0	412	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	380	0	0	0	1342	0	7646	0	0	0	0	0	0	0	0	0	10373	14056	35291	27586	7088	0	15040	0	64532	20010	0	7340	0	2259	0	0	0	11326	12770	6998	0	17614	0	0	0	949	772	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	4997	0	0	0	0	0	0	0	0	0	0	24676	0	0	0	52654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1294	0	0	0	215	0	0	0	0	0	0	0	0	0	666	0	0	224	0	0	0	0	0	615	0	0	760	434	766	0	0	0	348	0	0	0	1169	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4452	0	4871	1103	0	0	30545	15819	22757	0	0	20835	27374	41753	13639	23030	23955	16837	10435	0	0	13688	11911	40316	0	6286	0	13006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
