#OTU ID	GB51	GB52	GB53	GB54	GB55	GB56
ASV771	2139	1238	2148	3265	787	1179
ASV772	718	332	0	1278	0	0
ASV773	0	0	0	0	0	0
ASV774	0	0	0	0	0	0
ASV775	0	0	0	0	0	0
ASV776	10955	2984	2156	0	0	5891
ASV777	0	0	0	0	0	0
ASV778	798	0	0	0	1565	0
ASV779	4062	2062	2499	8798	3727	2182
ASV780	0	0	0	0	0	0
ASV781	1628	754	467	0	0	3075
ASV783	0	265	0	0	0	0
ASV784	0	0	2299	0	0	0
ASV785	2096	0	0	0	0	1412
ASV786	0	0	0	0	0	0
ASV787	0	0	986	0	0	0
ASV788	0	0	0	0	0	0
ASV789	0	0	0	0	0	0
ASV790	1615	1247	541	1370	528	1450
ASV791	0	0	789	0	0	0
ASV792	0	0	0	0	0	0
ASV793	763	0	1533	0	0	0
ASV794	2312	7591	1899	6630	1237	4529
ASV795	0	0	2703	4931	0	0
ASV797	1572	0	658	0	0	0
ASV798	0	2548	0	0	0	0
ASV799	0	1092	986	4399	386	1155
ASV800	0	0	0	12305	8303	4541
ASV801	811	1501	0	1134	1192	794
ASV802	1952	2410	2091	2251	3191	3060
ASV803	0	3490	1982	0	4753	3516
ASV804	897	1662	3424	3287	0	879
ASV805	0	0	940	0	1469	0
ASV806	0	0	0	0	262	3536
ASV807	0	0	0	0	0	0
ASV808	731	1354	0	1674	1076	179
ASV809	359	997	360	0	0	879
ASV810	1179	0	0	3799	1928	962
ASV811	0	0	0	0	0	0
ASV812	0	0	0	0	0	0
ASV813	483	0	970	738	632	316
ASV814	236	0	0	0	0	77
ASV815	0	0	0	0	0	0
ASV816	0	0	0	2046	2152	0
ASV817	0	0	0	0	0	0
ASV818	0	0	360	1461	704	0
ASV819	6514	3016	0	5256	5067	2310
ASV820	1769	910	0	0	0	0
ASV821	2752	1456	1973	4399	0	0
ASV822	802	929	1812	918	393	1670
ASV823	2473	5182	1045	2119	8297	2422
ASV824	3187	328	0	3242	0	1387
ASV825	1856	5155	3557	3090	2647	2974
ASV826	0	0	0	0	0	0
ASV827	0	1092	0	0	0	0
ASV828	0	922	666	0	0	0
ASV829	0	0	0	0	0	0
ASV830	0	0	0	0	0	0
ASV831	0	0	0	0	0	0
ASV832	0	0	0	0	0	391
ASV833	917	0	921	29727	0	770
ASV834	0	0	1261	0	0	0
ASV835	0	0	0	0	0	0
ASV836	0	0	0	0	0	0
ASV837	8778	19435	10728	12037	22831	10840
ASV838	0	0	0	0	0	0
ASV839	1048	10919	2762	2533	1799	5518
ASV840	1572	1213	1053	0	3341	0
ASV841	0	104	113	1257	881	0
ASV842	0	3219	0	0	0	0
ASV843	0	0	0	0	0	0
ASV844	1703	0	0	0	0	0
ASV845	0	0	1202	609	0	0
ASV846	0	0	0	1295	0	156
ASV847	1463	1862	551	7999	4483	0
ASV848	36164	2038	12786	9118	1542	8932
ASV849	0	332	541	731	0	0
ASV850	0	0	0	444	311	0
ASV851	0	3887	3065	0	0	3364
ASV852	0	0	0	0	0	0
ASV853	0	0	0	0	0	0
ASV854	4128	2002	4341	9398	4240	3465
ASV855	786	0	0	1000	0	385
ASV856	0	291	421	746	0	821
ASV857	0	2038	2526	2239	0	0
ASV858	0	0	0	0	0	0
ASV859	4305	1387	0	2095	3121	0
ASV860	0	0	0	0	0	0
ASV861	0	0	0	0	0	0
ASV862	0	0	0	0	0	513
ASV863	0	910	2368	4799	964	1925
ASV864	0	0	0	0	0	0
ASV865	291	1752	1608	0	0	1355
ASV866	0	228	0	0	0	0
ASV867	0	0	0	0	0	0
ASV868	3080	4074	3828	1940	5898	2729
ASV869	7469	3276	1184	10798	11565	4235
ASV870	0	0	0	0	0	0
ASV871	0	1261	2735	1188	4771	953
ASV872	0	1255	247	1755	1208	0
ASV873	0	0	690	1700	0	674
ASV874	0	0	0	301540	0	0
ASV875	0	7645	8649	4017	2993	2285
ASV876	0	0	0	0	0	0
ASV877	1619	545	443	0	0	0
ASV878	0	499	1442	4017	0	0
ASV879	2672	1767	4215	0	1872	0
ASV880	3931	1820	1579	6799	0	0
ASV881	0	0	0	0	0	0
ASV882	0	0	0	900	0	0
ASV883	0	1163	541	1096	4225	1231
ASV884	0	0	0	0	0	0
ASV885	1418	0	0	0	0	0
ASV886	0	0	0	0	0	0
ASV887	1097	0	0	3906	0	716
ASV888	0	0	0	0	0	0
ASV889	0	0	0	0	0	0
ASV890	0	0	0	1283	0	0
ASV891	627	581	420	0	3076	1434
ASV893	0	215	0	0	2167	1025
ASV894	0	0	0	0	0	0
ASV895	0	0	0	6393	918	0
ASV896	0	0	0	0	185	0
ASV897	0	0	2321	4063	0	0
ASV898	0	0	0	0	0	0
ASV899	3538	18016	3946	0	4240	4428
ASV900	1481	623	676	2328	0	659
ASV901	5279	1144	4285	0	0	4950
ASV902	0	0	0	0	1542	0
ASV903	0	0	0	0	0	0
ASV904	0	0	0	0	0	0
ASV905	0	0	0	0	0	0
ASV906	2162	1092	0	4599	4626	2118
ASV907	314	582	474	0	0	539
ASV908	0	743	0	0	0	0
ASV909	1782	971	316	4586	1439	821
ASV910	0	0	0	0	0	0
ASV911	0	0	0	0	0	0
ASV912	1933	0	647	0	0	631
ASV913	0	0	0	0	0	0
ASV914	0	240	156	950	1272	457
ASV915	0	0	0	0	0	0
ASV916	0	0	631	960	0	205
ASV917	0	0	0	0	0	0
ASV918	5306	7462	2170	2000	13107	4235
ASV919	0	0	0	0	0	0
ASV920	0	0	0	0	0	0
ASV921	0	3224	0	114	0	0
ASV922	0	0	180	0	352	0
ASV923	607	0	0	0	0	0
ASV924	2358	546	592	0	1156	0
ASV926	0	0	0	0	0	0
ASV928	0	0	0	0	0	0
ASV929	0	0	0	0	0	0
ASV930	1047	0	0	0	0	0
ASV931	3898	902	3588	6940	2549	1591
ASV932	0	3490	4145	2922	1937	3868
ASV933	14841	0	0	5985	4065	0
ASV935	0	607	0	0	0	0
ASV937	0	0	0	0	0	0
ASV938	7621	0	10201	0	39731	11654
ASV939	0	0	0	0	0	0
ASV941	0	0	0	0	0	0
ASV942	10688	4193	6365	14375	7461	8338
ASV943	0	0	0	0	578	0
ASV944	17689	3640	6709	10398	10794	8470
ASV945	0	5301	3831	0	0	0
ASV946	0	0	347	0	452	452
ASV947	0	0	0	0	0	0
ASV948	0	0	0	5999	0	0
ASV949	0	0	478	1743	1680	1025
ASV950	2326	862	1167	2840	0	456
ASV951	2102	1947	0	16253	4123	1235
ASV952	0	0	0	0	0	0
ASV953	4717	2330	0	4159	3701	2156
ASV954	0	0	0	0	0	0
ASV955	0	0	0	0	0	0
ASV956	1412	0	0	2634	0	0
ASV957	0	0	0	243	0	623
ASV958	1892	389	633	856	619	0
ASV959	1769	0	2170	2200	5204	1732
ASV960	0	0	0	0	0	0
ASV961	0	0	0	0	0	0
ASV962	0	4247	2302	8665	0	6417
ASV963	4717	364	395	0	0	0
ASV964	0	0	0	0	0	0
ASV965	0	631	570	1156	0	556
ASV966	0	0	0	0	0	0
ASV967	4961	13428	3449	5436	1872	5233
ASV968	0	0	0	0	0	0
ASV969	0	0	0	0	0	0
ASV970	0	0	0	0	0	0
ASV971	0	0	0	0	0	1540
ASV972	2184	449	731	1481	476	951
ASV973	0	218	0	800	0	0
ASV974	0	7279	7893	10798	0	7700
ASV975	1512	1830	1751	3076	0	1481
ASV976	13365	0	0	0	0	0
ASV977	0	0	0	0	0	0
ASV978	1892	3698	2533	0	6391	4118
ASV980	0	0	0	0	619	0
ASV981	1572	0	0	24595	0	0
ASV982	0	0	0	0	0	0
ASV983	2273	5695	4832	4081	3934	1571
ASV984	0	0	0	0	0	0
ASV985	0	0	0	0	0	0
ASV986	0	0	409	0	0	0
ASV987	1317	0	0	0	0	0
ASV988	0	0	0	0	0	0
ASV989	0	3154	2236	5066	1928	0
ASV990	535	1389	968	2179	0	0
ASV991	0	0	0	0	0	0
ASV992	187	693	1315	2095	1285	550
ASV993	0	0	0	0	0	0
ASV994	0	0	0	0	0	0
ASV995	0	0	0	0	0	770
ASV996	3345	0	0	7658	0	0
ASV997	3783	5060	0	0	4948	3706
ASV998	0	0	0	0	0	0
ASV999	0	0	1899	9624	4123	0
ASV1000	2578	1193	647	3278	0	2840
ASV1001	0	0	0	0	0	0
ASV1002	0	0	0	0	0	0
ASV1003	0	243	132	0	514	0
ASV1004	0	0	1635	2366	0	0
ASV1005	0	0	0	0	0	0
ASV1006	0	0	0	1400	0	385
ASV1007	0	0	0	0	0	0
ASV1008	0	0	0	0	0	0
ASV1009	0	0	0	0	0	0
ASV1010	0	0	0	0	0	0
ASV1011	0	0	0	0	0	0
ASV1012	7061	3487	2599	9819	5078	2766
ASV1013	0	0	0	0	0	0
ASV1014	367	0	221	299	360	359
ASV1015	0	0	0	8198	1350	0
ASV1016	0	0	0	0	0	0
ASV1017	0	0	0	0	0	0
ASV1018	0	0	0	0	0	0
ASV1020	1977	754	0	2130	1027	570
ASV1021	0	0	0	0	0	0
ASV1022	0	0	0	0	0	0
ASV1023	0	0	592	0	0	0
ASV1025	0	0	0	0	0	0
ASV1026	1669	7448	2285	7257	2679	2676
ASV1027	0	0	0	0	0	0
ASV1028	0	0	0	0	0	0
ASV1029	2044	1893	1105	0	0	5390
ASV1030	5384	1828	2523	731	13906	4395
ASV1031	1416	0	0	0	0	0
ASV1032	0	0	0	0	0	0
ASV1033	0	0	0	0	0	0
ASV1034	0	0	0	0	0	0
ASV1035	0	910	0	4199	0	0
ASV1036	2013	0	0	0	0	0
ASV1037	1397	739	0	1218	4501	1954
ASV1038	0	0	0	0	0	0
ASV1039	0	0	0	0	0	0
ASV1040	0	1092	0	0	0	0
ASV1042	9885	0	701	3904	0	3303
ASV1043	0	0	0	5305	0	0
ASV1044	0	0	0	0	0	0
ASV1045	718	499	1081	0	0	0
ASV1046	0	0	0	141572	0	0
ASV1047	1101	0	1263	0	0	0
ASV1049	0	0	0	0	0	0
ASV1050	0	0	0	0	0	0
ASV1051	1738	619	537	1360	394	524
ASV1052	786	3518	1184	0	0	0
ASV1053	0	0	0	0	0	0
ASV1054	2162	0	0	0	0	0
ASV1055	3222	1492	647	4917	7268	0
ASV1056	0	0	0	0	0	0
ASV1057	0	0	0	0	0	0
ASV1058	0	165	0	0	0	0
ASV1059	0	0	0	0	0	0
ASV1060	0	0	0	0	0	0
ASV1061	513	272	147	0	432	287
ASV1062	1257	0	0	2374	880	0
ASV1063	0	0	0	0	0	0
ASV1064	1596	554	0	1421	0	391
ASV1065	7755	2352	1879	8026	0	3929
ASV1066	0	0	0	0	0	513
ASV1067	0	0	0	0	0	0
ASV1068	0	0	0	0	0	0
ASV1069	0	0	0	0	0	0
ASV1070	0	0	0	0	0	0
ASV1071	0	0	0	847	700	0
ASV1072	0	0	0	0	0	0
ASV1073	0	0	0	0	0	0
ASV1074	0	0	986	22196	0	0
ASV1075	0	0	0	0	0	0
ASV1076	0	0	0	0	0	0
ASV1077	874	607	1169	1259	0	0
ASV1078	0	0	0	3278	5372	3471
ASV1079	1047	646	0	0	799	456
ASV1080	581	754	350	2130	0	0
ASV1081	5765	1335	395	1866	643	3208
ASV1082	0	0	0	0	0	0
ASV1083	0	0	0	1711	0	0
ASV1084	349	0	0	0	2623	0
ASV1085	5744	1330	901	7305	4049	1582
ASV1086	1441	364	921	0	0	0
ASV1087	0	0	0	0	0	0
ASV1088	0	0	0	0	0	0
ASV1089	2837	469	0	1546	298	0
ASV1090	0	0	0	0	0	0
ASV1091	0	0	0	0	570	0
ASV1092	0	0	0	8722	0	0
ASV1093	0	0	0	0	0	0
ASV1094	0	650	705	6070	1377	1547
ASV1095	1738	990	671	1632	0	1702
ASV1096	0	0	0	0	0	0
ASV1097	968	717	1555	3152	0	1897
ASV1098	3407	2548	2894	0	0	2695
ASV1099	9666	895	1294	4589	0	7258
ASV1100	0	0	210	0	0	1745
ASV1101	0	0	0	0	0	0
ASV1102	0	0	0	0	0	0
ASV1103	0	520	0	0	0	0
ASV1104	1396	538	1167	6271	0	683
ASV1105	0	0	0	0	0	0
ASV1107	0	0	0	2474	0	0
ASV1108	0	0	1916	0	0	0
ASV1109	0	621	0	1073	0	0
ASV1110	897	332	541	2922	2641	0
ASV1111	0	0	0	0	0	0
ASV1112	0	0	0	0	0	0
ASV1113	1123	867	1691	1523	2020	2567
ASV1114	493	0	0	0	0	0
ASV1115	0	0	0	0	0	0
ASV1116	0	0	0	0	0	0
ASV1117	0	1456	2105	0	0	0
ASV1118	0	0	0	0	0	0
ASV1119	3199	1693	2180	6626	3250	1567
ASV1120	0	0	0	0	0	0
ASV1121	0	0	0	0	0	0
ASV1122	0	0	0	0	0	0
ASV1123	0	0	0	0	0	0
ASV1124	0	0	0	0	0	0
ASV1125	0	0	2019	4092	0	0
ASV1126	0	0	0	0	0	0
ASV1127	4717	437	789	0	0	1540
ASV1129	3476	7304	2148	8162	14424	2226
ASV1130	0	0	180	0	0	0
ASV1131	0	0	0	0	0	0
ASV1132	0	0	0	0	0	0
ASV1133	0	0	333	1013	488	0
ASV1134	0	0	0	0	0	0
ASV1135	0	0	0	0	0	0
ASV1136	0	0	0	0	0	0
ASV1137	0	0	0	0	0	0
ASV1138	1376	1274	1381	0	0	0
ASV1139	0	0	0	0	0	0
ASV1140	0	1335	1447	0	2570	0
ASV1141	3051	3656	1081	0	4225	2989
ASV1142	0	0	0	0	0	0
ASV1143	0	0	0	0	695	0
ASV1144	0	0	0	0	0	0
ASV1145	0	0	0	0	0	0
ASV1146	0	0	0	1800	5012	962
ASV1147	966	597	0	3606	3476	1262
ASV1148	1472	2530	633	0	4329	1235
ASV1149	0	0	0	548	0	0
ASV1150	655	728	2499	3066	4498	0
ASV1151	1751	1261	0	3761	2100	1525
ASV1152	1397	924	0	1421	2153	1368
ASV1153	0	0	190	0	0	0
ASV1154	0	0	0	0	0	0
ASV1155	1572	1335	789	0	3084	1797
ASV1156	0	0	0	0	0	0
ASV1158	0	0	0	0	0	0
ASV1159	6682	728	1184	1600	2892	0
ASV1160	262	485	0	800	3084	513
ASV1161	0	0	0	0	0	0
ASV1162	399	0	301	1827	0	0
ASV1163	0	0	0	0	0	0
ASV1164	0	0	0	0	0	0
ASV1165	0	0	0	0	0	0
ASV1166	0	0	0	0	0	0
ASV1167	0	0	0	0	0	0
ASV1168	0	0	0	0	0	0
ASV1169	841	0	0	0	0	618
ASV1170	0	0	0	0	0	0
ASV1171	1699	3819	975	1235	0	1188
ASV1172	0	621	0	0	940	0
ASV1173	0	243	395	800	2442	642
ASV1174	0	0	3143	9556	0	0
ASV1175	1310	485	1052	1466	514	3850
ASV1176	0	0	0	0	0	0
ASV1177	1436	0	1261	0	1760	0
ASV1178	0	0	0	0	0	0
ASV1179	0	0	0	731	0	0
ASV1180	0	0	0	0	0	0
ASV1181	1965	0	0	0	0	0
ASV1182	0	0	0	1257	0	0
ASV1183	0	971	789	1866	1028	1027
ASV1184	359	0	0	0	0	0
ASV1185	0	0	0	0	0	0
ASV1186	0	0	0	0	0	0
ASV1187	0	0	0	0	0	0
ASV1188	2621	1941	0	2026	1028	7392
ASV1189	0	0	0	0	0	0
ASV1190	0	0	0	0	0	280
ASV1191	3145	1092	1184	5599	4626	3850
ASV1192	0	0	0	0	0	0
ASV1193	1990	461	999	1013	651	0
ASV1194	0	0	0	0	0	0
ASV1195	2069	1547	2317	5019	1951	2650
ASV1196	0	0	0	0	0	0
ASV1197	1258	3106	947	0	0	0
ASV1198	3817	707	0	0	3369	1495
ASV1199	0	0	360	0	0	0
ASV1200	0	0	0	0	0	0
ASV1201	2201	1844	1894	3199	2159	1643
ASV1202	3899	1854	2010	6326	2584	4748
ASV1203	0	0	0	0	4406	440
ASV1204	0	0	401	1421	0	0
ASV1205	0	0	0	0	0	0
ASV1206	0	0	0	0	0	0
ASV1207	0	0	0	0	0	0
ASV1208	0	1016	918	0	1793	0
ASV1209	0	0	0	0	0	0
ASV1210	0	0	721	0	0	0
ASV1211	0	0	0	0	0	0
ASV1212	465	0	350	0	0	0
ASV1213	2358	0	394	3200	3084	578
ASV1214	1179	0	0	0	0	0
ASV1215	0	166	0	0	0	0
ASV1216	0	0	0	0	0	0
ASV1217	0	0	0	0	0	0
ASV1219	5700	1456	986	4399	2506	1732
ASV1220	0	0	0	0	0	0
ASV1221	1974	499	901	9313	0	0
ASV1222	0	0	0	0	0	0
ASV1223	0	0	0	0	0	0
ASV1224	0	246	0	0	0	0
ASV1225	0	0	0	0	0	0
ASV1226	0	1456	632	2400	0	0
ASV1227	0	0	0	0	0	0
ASV1229	0	0	0	0	0	0
ASV1230	0	105	0	1618	0	0
ASV1231	964	0	0	0	0	0
ASV1232	0	0	0	0	0	0
ASV1233	236	0	474	800	0	0
ASV1234	0	788	380	4903	278	1573
ASV1235	0	0	0	0	0	0
ASV1236	0	1213	0	0	0	0
ASV1237	0	0	0	0	0	0
ASV1238	0	0	0	0	0	0
ASV1239	630	2336	0	0	2268	5147
ASV1241	0	0	0	0	0	0
ASV1242	0	0	0	0	0	0
ASV1243	0	364	0	1600	2892	192
ASV1244	0	0	0	0	0	0
ASV1245	786	1274	198	400	1928	770
ASV1246	0	707	766	1942	0	0
ASV1247	0	0	0	0	0	0
ASV1248	1795	665	1261	2557	1760	0
ASV1249	0	0	0	0	0	342
ASV1250	0	0	0	0	0	0
ASV1252	0	0	0	0	0	0
ASV1253	0	971	0	0	0	0
ASV1254	0	0	0	0	0	0
ASV1255	0	0	0	0	0	0
ASV1256	7604	5633	4111	6546	0	3438
ASV1257	0	0	0	0	0	0
ASV1258	0	0	0	0	0	1221
ASV1259	1048	485	421	0	411	616
ASV1260	0	0	0	0	0	0
ASV1261	0	0	0	0	0	962
ASV1262	912	281	0	412	397	397
ASV1263	0	0	0	0	0	0
ASV1264	1257	0	1081	0	0	1231
ASV1265	0	0	0	0	0	0
ASV1266	0	0	0	0	0	2464
ASV1267	0	0	0	800	0	0
ASV1268	0	0	0	0	0	0
ASV1269	322	0	243	164	474	158
ASV1270	0	0	0	0	0	0
ASV1271	0	508	0	2418	1614	1970
ASV1272	1908	2474	0	7377	2620	0
ASV1273	0	0	0	0	0	0
ASV1274	0	0	0	0	0	0
ASV1275	0	0	0	1390	0	0
ASV1276	0	0	0	0	0	0
ASV1277	0	0	0	0	0	0
ASV1279	3192	6282	1002	27609	4305	4495
ASV1280	3341	0	0	6598	2506	1540
ASV1281	0	0	0	0	0	0
ASV1282	12523	0	12921	16280	9212	14990
ASV1283	0	0	0	0	0	0
ASV1284	1123	0	1579	2057	0	0
ASV1285	383	0	481	0	0	563
ASV1286	0	0	1992	0	0	0
ASV1287	0	707	766	0	0	0
ASV1288	0	0	0	0	0	1041
ASV1289	0	0	0	0	0	0
ASV1290	0	0	0	0	0	0
ASV1291	0	3016	0	0	0	2970
ASV1292	718	166	0	731	0	176
ASV1293	1376	364	986	2800	964	1348
ASV1294	0	615	0	0	760	434
ASV1295	0	0	0	0	0	0
ASV1296	1011	832	0	1828	0	2420
ASV1297	0	0	551	0	0	0
ASV1298	0	665	0	0	0	0
ASV1299	0	0	0	0	0	0
ASV1300	0	364	592	0	0	770
ASV1301	3882	32577	10719	5678	1428	7367
ASV1302	0	0	0	0	0	0
ASV1303	0	0	0	0	0	0
ASV1304	0	0	0	0	0	0
ASV1305	2332	1851	0	0	0	0
ASV1306	0	0	0	0	0	0
ASV1307	4927	0	0	0	0	0
ASV1308	0	0	0	0	0	0
ASV1309	0	175	0	288	0	0
ASV1310	9872	2991	7929	0	2464	2637
ASV1311	1322	0	0	2813	825	589
ASV1312	4338	0	0	0	7178	0
ASV1313	0	0	0	1333	0	0
ASV1314	6462	5983	721	1461	176	2461
ASV1315	0	665	0	0	352	0
ASV1316	1520	0	0	0	0	0
ASV1317	0	0	940	0	0	0
ASV1318	0	0	0	0	0	0
ASV1319	0	971	789	0	0	1668
ASV1320	0	0	0	2105	0	0
ASV1321	1572	0	0	0	0	0
ASV1322	4011	0	0	0	0	0
ASV1323	0	0	0	0	0	0
ASV1324	0	0	0	0	0	0
ASV1325	0	0	0	0	0	0
ASV1326	942	499	541	1233	0	396
ASV1327	0	3370	0	0	0	0
ASV1328	210	291	737	960	1234	0
ASV1330	6682	6915	0	0	0	0
ASV1331	0	0	0	2884	0	1018
ASV1332	0	0	0	0	0	0
ASV1333	0	0	0	451	0	0
ASV1334	0	545	443	0	0	0
ASV1335	0	0	0	0	0	0
ASV1336	9915	3607	0	23419	6946	4509
ASV1337	0	0	0	0	0	0
ASV1338	1572	1820	3157	0	0	1540
ASV1339	0	480	0	0	0	0
ASV1340	0	728	0	0	0	0
ASV1341	0	0	0	0	0	0
ASV1342	0	0	0	792	1909	0
ASV1343	0	0	0	0	0	0
ASV1344	0	0	0	0	0	0
ASV1345	0	0	0	0	0	0
ASV1346	0	0	0	0	0	0
ASV1347	0	0	0	2533	0	0
ASV1348	0	0	0	0	0	0
ASV1349	0	0	210	0	0	0
ASV1350	311	336	312	528	915	102
ASV1351	0	0	0	1893	0	0
ASV1352	0	1163	721	1096	0	0
ASV1353	0	0	180	0	0	0
ASV1354	0	0	0	0	0	0
ASV1355	1325	4362	1626	1947	4331	2163
ASV1356	0	0	0	0	3470	1540
ASV1357	0	323	701	473	0	0
ASV1358	0	0	0	0	0	0
ASV1360	1031	0	1478	0	0	433
ASV1361	0	0	0	3656	0	0
ASV1362	0	0	0	0	0	0
ASV1363	570	0	0	0	0	0
ASV1364	0	0	0	0	0	0
ASV1365	0	0	1973	3199	0	0
ASV1366	2621	0	0	7665	0	2246
ASV1367	0	0	0	0	0	0
ASV1368	0	0	0	0	0	0
ASV1369	0	0	0	0	0	0
ASV1370	698	108	0	0	0	0
ASV1371	0	332	0	0	0	0
ASV1372	0	0	467	0	0	0
ASV1373	0	0	0	0	0	0
ASV1374	0	0	0	0	0	0
ASV1375	1796	1109	802	4466	2740	1368
ASV1376	0	0	0	0	0	0
ASV1377	1621	563	1017	2474	1192	595
ASV1378	0	0	0	0	0	0
ASV1380	0	0	0	0	0	0
ASV1381	0	1662	0	0	0	0
ASV1382	0	0	0	0	0	0
ASV1383	328	0	66	0	386	0
ASV1384	0	0	0	0	0	312
ASV1385	0	0	0	0	0	0
ASV1386	0	0	0	0	0	0
ASV1387	0	0	0	0	0	0
ASV1388	0	0	0	0	0	0
ASV1389	718	3822	721	1643	0	703
ASV1390	0	508	0	372	359	537
ASV1391	0	0	0	0	0	0
ASV1392	0	0	0	0	0	0
ASV1393	0	0	0	0	0	0
ASV1395	0	0	395	0	0	0
ASV1396	0	0	0	0	0	0
ASV1397	0	0	0	0	0	0
ASV1398	897	997	721	731	0	0
ASV1399	0	1997	787	0	0	864
ASV1400	0	0	0	0	0	0
ASV1401	0	88	380	0	0	278
ASV1402	0	0	0	0	0	0
ASV1403	0	0	0	0	0	0
ASV1404	0	0	0	0	0	0
ASV1405	2289	707	383	6601	0	0
ASV1406	0	0	0	0	2061	0
ASV1407	936	0	0	0	0	0
ASV1408	4771	0	570	4392	0	0
ASV1409	635	0	213	560	498	290
ASV1410	1619	682	1330	0	0	865
ASV1411	0	332	0	913	0	0
ASV1412	897	499	901	9679	704	527
ASV1413	982	0	0	0	1156	0
ASV1414	0	0	0	0	0	0
ASV1415	3053	353	0	3106	0	1495
ASV1416	0	0	343	0	0	0
ASV1417	0	0	0	0	0	0
ASV1418	0	0	0	0	0	0
ASV1419	0	0	0	0	0	0
ASV1420	662	88	0	577	371	370
ASV1421	0	0	0	0	0	0
ASV1422	0	0	0	731	0	0
ASV1423	0	0	0	0	0	0
ASV1424	3654	820	1445	1352	869	3254
ASV1425	0	0	0	0	0	0
ASV1426	0	0	0	0	0	0
ASV1427	982	2366	1776	800	3470	0
ASV1428	0	0	0	0	0	0
ASV1429	0	0	95	0	0	93
ASV1430	0	0	0	0	0	0
ASV1431	0	0	0	0	0	0
ASV1432	4580	1060	766	4271	0	1495
ASV1433	1396	0	0	0	0	342
ASV1434	10191	0	0	0	0	5941
ASV1435	0	0	0	0	0	176
ASV1436	0	0	0	0	0	0
ASV1437	0	0	0	0	0	0
ASV1438	0	0	0	0	0	0
ASV1439	0	0	789	0	0	2310
ASV1440	0	0	0	0	0	0
ASV1441	1769	0	986	0	0	0
ASV1442	1197	0	0	0	2544	391
ASV1443	0	0	0	0	0	0
ASV1444	0	0	0	3643	0	0
ASV1445	538	0	0	0	0	176
ASV1446	0	0	1402	0	0	0
ASV1447	0	0	201	0	391	391
ASV1448	0	0	0	0	0	0
ASV1449	0	0	0	0	0	0
ASV1450	0	0	0	0	0	0
ASV1451	0	0	0	0	0	0
ASV1452	0	0	0	0	0	0
ASV1453	1178	0	0	1498	0	721
ASV1454	0	0	0	0	0	0
ASV1455	0	0	0	0	0	0
ASV1456	0	0	0	856	0	0
ASV1457	5699	0	2919	0	0	1481
ASV1458	0	0	0	0	0	0
ASV1459	897	499	360	1278	0	879
ASV1460	0	0	0	0	0	0
ASV1461	0	0	0	1538	278	0
ASV1462	0	0	0	0	0	0
ASV1463	0	0	0	0	0	0
ASV1464	0	0	0	0	0	0
ASV1465	0	389	0	0	0	0
ASV1466	0	1165	316	6398	4626	0
ASV1467	0	0	0	0	0	0
ASV1468	0	0	0	0	0	0
ASV1469	0	0	0	0	0	0
ASV1470	0	0	0	0	0	0
ASV1471	0	3707	0	0	0	0
ASV1472	0	0	0	0	0	0
ASV1473	0	0	0	0	0	0
ASV1474	0	1308	1418	4311	0	692
ASV1475	3863	0	0	0	0	1780
ASV1476	1722	0	509	1855	0	1389
ASV1477	157	73	79	0	0	0
ASV1478	0	557	241	0	0	0
ASV1479	0	0	0	0	0	0
ASV1481	786	0	0	0	0	280
ASV1482	0	0	0	0	0	0
ASV1483	0	0	0	0	0	0
ASV1484	1356	20977	6804	5516	1709	13465
ASV1485	0	0	0	0	0	0
ASV1486	0	0	0	0	0	0
ASV1487	359	332	360	0	0	879
ASV1488	0	0	0	0	0	0
ASV1489	0	0	0	0	0	0
ASV1490	0	0	0	0	0	0
ASV1491	0	0	0	0	0	0
ASV1492	0	1640	1067	0	0	694
ASV1493	0	0	0	0	0	0
ASV1494	0	0	0	0	0	0
ASV1495	0	0	0	1278	0	0
ASV1496	0	0	0	0	0	0
ASV1497	0	1820	0	0	4240	4235
ASV1498	1047	1185	584	1065	684	0
ASV1499	1396	323	350	1065	0	228
ASV1500	897	1163	360	1643	1937	0
ASV1501	0	0	0	0	0	0
ASV1502	0	0	0	4999	0	0
ASV1503	0	0	0	0	0	0
ASV1504	0	0	0	0	0	0
ASV1505	0	3909	146	0	0	0
ASV1507	0	0	0	0	0	0
ASV1508	0	0	0	0	0	0
ASV1509	0	0	0	0	0	0
ASV1510	7210	1615	3736	0	684	4100
ASV1511	0	4914	0	0	6361	0
ASV1512	3931	303	329	0	0	0
ASV1513	0	0	0	0	0	0
ASV1515	3256	862	1167	1657	0	683
ASV1516	0	2080	0	0	1469	0
ASV1517	0	0	0	0	0	0
ASV1518	0	0	0	0	0	0
ASV1519	594	330	358	0	582	233
ASV1520	4388	2708	1652	2232	3407	2686
ASV1521	0	437	0	3359	0	0
ASV1522	0	0	0	0	0	0
ASV1523	0	0	0	0	0	0
ASV1524	0	0	0	320	0	0
ASV1525	1310	0	0	0	0	0
ASV1526	0	0	0	0	0	0
ASV1527	1337	743	0	0	0	2488
ASV1528	1520	1220	407	0	994	893
ASV1529	0	0	0	0	0	0
ASV1530	1250	421	798	1849	0	668
ASV1531	179	0	0	0	0	0
ASV1532	0	0	0	0	0	0
ASV1533	0	0	0	0	0	0
ASV1534	0	0	0	0	0	0
ASV1535	4324	1092	0	21596	8867	4235
ASV1536	0	0	0	600	0	0
ASV1537	0	0	0	0	0	0
ASV1538	0	0	0	0	0	0
ASV1539	0	717	583	4137	570	0
